word;pos;ttpos;rrnpos;ttlemma;rnnlemma;id;s_line;position;word2;word2lemma
io;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;guigH;136;0 208 715;uoldrai;vouloir	
ieo;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;guigH;326;0 209 827;oi;avoir	
ie;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;guigP;131;0 213 842;uauroie;valoir	
jou;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;guigP;315;0 214 920;oi;avoir	
ie;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;guigS;118;0 218 849;uodroie;vouloir	
ie;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;guigS;295;0 219 874;oi;avoir	
ie;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;guigS;517;0 221 168;uoil;vouloir	
jo;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;lanvalC;294;0 224 748;aime;aimer	
io;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;lanvalH;293;0 228 556;aim;aimer	
ieo;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;lanvalH;615;0 230 469;ai;avoir	
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;lanvalP;292;0 232 342;aim;aimer	
ie;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;lanvalS;291;0 236 072;aim;aimer	
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;lanvalS;619;0 238 028;ai;avoir	
jeo;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;laustH;107;0 238 840;ai;avoir	
ieo;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;milunH;42;0 242 349;irai;aller	
ieo;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;milunH;192;0 243 205;irai;aller	
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;narcA;686;0 250 161;ai;avoir	
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;narcA;849;0 251 511;ai;avoir	
ge;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;narcB;671;0 257 031;ai;avoir	
ge;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;narcB;823;0 258 313;ai;avoir	
ge;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;narcB;868;0 258 691;oubliasse;oublier	
jou;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;narcC;732;0 264 392;ai;avoir	
jou;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;narcC;781;0 264 823;ai;avoir	
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;narcC;917;0 265 898;ai;avoir	
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;narcD;186;0 268 078;ai;avoir	
je;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;narcD;345;0 269 387;ai;avoir	
ieo;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;yonecH;245;0 273 398;erc;être	
jo;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;myst;208;0 341 032;ai;avoir	
jo;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;myst;320;0 341 723;ai;avoir	
jo;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;myst;325;0 341 747;ai;avoir	
jo;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;myst;344;0 341 864;ai;avoir	
jo;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;myst;421;0 342 347;ai;avoir	
jo;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;myst;670;0 343 965;irrai;aller	
jo;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;myst;673;0 343 985;ensivrai;ensuivre	
jo;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;myst;674;0 343 992;irrai;aller	
ge;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;pap;21;0 347 618;uueil;vouloir	
ie;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;pap;383;0 349 756;ai;avoir	
ge;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;pap;1059;0 353 787;uei;voir	
ie;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;pap;1777;0 357 957;uei;voir	
ie;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;pap;1915;0 358 790;ai;avoir	
ie;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;pap;2649;0 363 022;eusse;avoir	
jo;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;reis;212;0 365 996;ai;avoir	
jo;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;reis;488;0 369 316;ai;avoir	
jo;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;reis;633;0 371 059;ai;avoir	
jo;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;reis;804;0 373 106;ai;avoir	
jo;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;reis;911;0 374 399;ai;avoir	
jo;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;reis;913;0 374 417;oi;avoir	
jo;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;reis;938;0 374 736;aure;avoir	
jo;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;reis;948;0 374 858;aure;avoir	
jo;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;reis;963;0 375 026;ai;avoir	
jo;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;reis;1216;0 378 083;orrai;ouïr	
jo;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;reis;1524;0 381 888;erc;être	
jo;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;reis;1757;0 384 728;alasse;aller	
jo;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;reis;1768;0 384 872;ai;avoir	
jo;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;reis;2043;0 388 187;amoue;aimer	
jo;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;reis;2376;0 392 180;aturnerai;atourner	
jo;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;reis;2389;0 392 338;ai;avoir	
jo;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;reis;2636;0 395 341;uverai;uvrer	
jo;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;reis;2688;0 395 978;aim;aimer	
jo;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;reis;2769;0 396 986;oi;avoir	
jo;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;reis;2830;0 397 763;enveiai;envoyer	
jo;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;reis;2883;0 398 406;irrai;aller	
jo;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;reis;2917;0 398 837;ai;avoir	
jo;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;reis;2952;0 399 270;ai;avoir	
jo;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;reis;2981;0 399 591;eslirrai;élire	
jo;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;reis;2985;0 399 633;ocirai;occire	
jo;PRO:pers:suj:1:sg:unb;PRO:pers;PROper;je;je;reis;3212;0 402 422;ai;avoir	
