Référence	ContexteGauche	Pivot	ContexteDroit
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, elie, 1261, 1 146 693		je_je ai_avoir	
jou, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, elie, 1354, 1 147 549		jou_je aour_aorer	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, elie, 1475, 1 148 645		je_je eusse_avoir	
jou, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, elie, 1570, 1 149 487		jou_je ai_avoir	
jou, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, elie, 1884, 1 152 319		jou_je ai_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, elie, 2703, 1 159 589		je_je avisse_aviser	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, floov, 616, 1 165 376		je_je aurai_avoir	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, hard, 84, 1 170 992		ie_je uoi_voir	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, hard, 130, 1 171 911		ie_je uing_venir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, herm, 116, 1 178 007		je_je ai_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, herm, 451, 1 180 983		je_je oi_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, herm, 463, 1 181 086		je_je ai_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, herm, 795, 1 183 965		je_je irai_aller	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, herm, 898, 1 184 907		je_je ai_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, herm, 1084, 1 186 630		je_je ai_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, raou, 129, 1 197 823		je_je ai_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, raou, 146, 1 197 941		je_je irai_aller	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, raou, 290, 1 199 040		je_je irai_aller	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, raou, 346, 1 199 478		je_je irai_aller	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, raou, 680, 1 202 004		je_je irai_aller	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, raou, 1206, 1 206 018		je_je alai_aller	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, raou, 1796, 1 210 382		je_je estoie_être	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, raou, 2329, 1 214 406		je_je ocis_occire	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, raou, 2350, 1 214 562		je_je ocis_occire	
ge, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, sapient, 46, 1 221 468		ge_je orai_orer	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, ADVneg, je, je, sergbH, 338, 1 233 119		ie_je er_être	
ieo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, sergbH, 1220, 1 240 654		ieo_je er_être	
io, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, sergbH, 1390, 1 242 180		io_je ere_être	
io, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, sergbH, 1406, 1 242 314		io_je ai_avoir	
io, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, sergbH, 1511, 1 243 280		io_je ai_avoir	
ieo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, edmund, 16, 1 249 372		ieo_je ay_avoir	
ieo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, edmund, 1587, 1 258 402		ieo_je ai_avoir	
ieo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, edmund, 2234, 1 262 101		ieo_je irray_aller	
ieo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, edmund, 2308, 1 262 535		ieo_je ay_avoir	
ieo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, edmund, 3953, 1 271 807		ieo_je aime_aimer	
jou, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, nic, 1022, 1 283 509		jou_je ai_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, evrat1, 3446, 1 317 459		je_je ai_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, athi, 106, 1 332 448		je_je ai_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, athi, 1302, 1 339 647		je_je amoie_aimer	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, athi, 2963, 1 349 483		je_je ai_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, aye, 71, 1 353 725		je_je irai_aller	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, beati, 255, 1 365 768		je_je ai_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, beati, 256, 1 365 783		je_je a_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, beati, 257, 1 365 801		je_je ai_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, beati, 260, 1 365 907		je_je asvuiart_avioyer	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, beati, 292, 1 366 829		je_je ai_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, bel, 118, 1 370 674		je_je oi_avoir	
jo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, bodo, 575, 1 378 225		jo_je amoie_aimer	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, contro, 617, 1 383 660		je_je irai_aller	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, cordres, 971, 1 403 698		je_je ai_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, epee, 147, 1 404 720		je_je irai_aller	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, epee, 863, 1 409 106		je_je ai_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, epee, 1068, 1 410 372		je_je ain_aimer	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, fab4c, 169, 1 412 282		ie_je uieig_venir	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, fab4c, 463, 1 414 168		ie_je uieigne_venir	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, fab4f, 137, 1 420 007		ie_je aie_avoir	
iou, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, fab4f, 651, 1 423 039		iou_je ai_avoir	
iou, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, fab4f, 698, 1 423 314		iou_je ai_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, merm, 274, 1 432 708		je_je obli_oublier	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, moral, 745, 1 443 113		je_je a_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, moral, 749, 1 443 146		je_je astoie_être	
jou, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, or, 577, 1 481 398		jou_je amoie_aimer	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, vilea, 13, 1 491 346		je_je ai_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, vilea, 200, 1 495 996		je_je iroie_aller	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, vilea, 266, 1 497 614		je_je avoie_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, vilhar, 13, 1 504 891		je_je ai_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, vilhar, 205, 1 509 428		je_je iroie_aller	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, vilhar, 270, 1 511 045		je_je avoie_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, vilhar, 755, 1 522 429		je_je auroie_avoir	
io, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, aileg, 276, 1 566 725		io_je ai_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, anth, 78, 1 576 385		je_je ai_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, anth, 262, 1 580 117		je_je estoie_être	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, anth, 264, 1 580 132		je_je avoie_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, anth, 282, 1 580 473		je_je eusse_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, anth, 295, 1 580 724		je_je issi_issir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, anth, 304, 1 580 851		je_je ai_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, anth, 307, 1 580 899		je_je oi_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, anth, 520, 1 585 443		je_je oroie_ouïr	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, anth, 781, 1 591 422		je_je ai_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, anth, 810, 1 592 143		je_je ai_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, anth, 816, 1 592 327		je_je ai_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, carp, 66, 1 594 183		je_je ai_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, carp, 225, 1 597 791		je_je isse_issir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, carp, 465, 1 603 858		je_je irai_aller	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, hyla, 72, 1 609 126		je_je ai_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, hyla, 204, 1 612 728		je_je isse_issir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, hyla, 397, 1 617 585		je_je irai_aller	
ge, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, dole, 680, 1 624 475		ge_je encontrasse_encontrer	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, alexo, 290, 1 627 896		je_je as_avoir	
jou, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, amad, 227, 1 639 377		jou_je ai_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, amad, 341, 1 641 485		je_je ai_avoir	
jou, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, bar, 350, 1 652 637		jou_je ai_avoir	
jou, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, bar, 355, 1 652 678		jou_je aie_avoir	
jou, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, bar, 838, 1 655 796		jou_je ai_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, chastoi, 559, 1 660 676		je_je atende_attendre	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, chastoi, 816, 1 662 184		je_je ai_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, chastoi, 1136, 1 664 092		je_je osasse_oser	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, chastoi, 1548, 1 666 569		je_je essaerai_essayer	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, chastoi, 1923, 1 668 827		je_je irai_aller	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, chastoi, 2349, 1 671 345		je_je ai_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, chastoi, 2583, 1 672 747		je_je ai_avoir	
jou, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, cou, 116, 1 676 027		jou_je ai_avoir	
ge, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, eustache, 573, 1 682 640		ge_je irai_aller	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, gir, 459, 1 701 718		je_je irai_aller	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, guib, 422, 1 708 926		je_je irai_aller	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, guib, 833, 1 711 817		je_je oi_avoir	
jeo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, best, 808, 1 717 106		jeo_je ai_avoir	
jeo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, best, 1785, 1 722 690		jeo_je oi_avoir	
jeo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, best, 1798, 1 722 758		jeo_je aveie_avoir	
jeo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, best, 2162, 1 724 821		jeo_je ai_avoir	
jeo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, best, 3257, 1 731 095		jeo_je ere_être	
jeo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, best, 3703, 1 733 713		jeo_je ai_avoir	
jeo, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, best, 3745, 1 733 962		jeo_je entent_entendre	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, jaco, 214, 1 741 816		je_je ai_avoir	
ge, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, fetrom, 376, 1 749 290		ge_je enten_entendre	
ge, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, fetrom, 493, 1 750 597		ge_je ai_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, fetrom, 583, 1 751 642		je_je esteindrai_éteindre	
ge, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, fetrom, 624, 1 752 251		ge_je aurele_arreler	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, hista, 376, 1 762 485		je_je ocis_occire	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, hista, 564, 1 767 690		je_je irai_aller	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, hista, 602, 1 768 624		je_je ai_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, hista, 616, 1 769 102		je_je ai_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, hista, 633, 1 769 605		je_je ai_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, hista, 634, 1 769 639		je_je aie_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, hista, 988, 1 779 125		je_je aim_aimer	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, flo, 292, 1 788 879		je_je avre_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, lin, 30, 1 794 409		je_je avoie_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, lin, 30, 1 794 421		je_je ai_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, lin, 140, 1 797 021		je_je ai_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, lin, 140, 1 797 026		je_je ai_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, lin, 143, 1 797 126		je_je aie_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, lin, 195, 1 798 642		je_je ai_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, lin, 195, 1 798 650		je_je ai_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, lin, 248, 1 800 074		je_je ai_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, lin, 373, 1 803 760		je_je ardrai_ardre	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, lin, 424, 1 804 999		je_je oi_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, lin, 432, 1 805 230		je_je eusse_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, lin, 670, 1 812 164		je_je estoie_être	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, lin, 691, 1 812 752		je_je aie_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, lin, 699, 1 812 999		je_je irai_aller	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, lin, 709, 1 813 281		je_je irai_aller	
jou, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, merlin, 423, 1 826 762		jou_je apielerai_appeler	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, merlin, 485, 1 827 999		je_je eusse_avoir	
ge, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, mortartu, 66, 1 829 997		ge_je iroie_aller	
ge, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, mortartu, 67, 1 830 020		ge_je ai_avoir	
ge, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, mortartu, 72, 1 830 155		ge_je iroie_aller	
ge, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, mortartu, 280, 1 835 285		ge_je acointasse_accointer	
ge, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, mortartu, 337, 1 836 297		ge_je estoie_être	
ge, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, mortartu, 364, 1 836 880		ge_je aim_aimer	
ge, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, mortartu, 372, 1 837 039		ge_je aing_aimer	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, mortartu, 485, 1 839 690		je_je alai_aller	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, songe, 294, 1 847 533		je_je ai_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, barlaam, 35, 1 871 958		je_je obeirai_obéir	
ge, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, barlaam, 38, 1 872 049		ge_je estoie_être	
ge, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, barlaam, 77, 1 873 382		ge_je esteroie_être	
ge, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, barlaam, 118, 1 874 994		ge_je ai_avoir	
ge, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, barlaam, 160, 1 876 328		ge_je avoie_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, barlaam, 232, 1 878 855		je_je avroie_avoir	
ge, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, barlaam, 233, 1 878 866		ge_je ai_avoir	
ge, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, barlaam, 253, 1 879 545		ge_je oy_ouïr	
ge, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, barlaam, 253, 1 879 571		ge_je avroie_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, barlaam, 340, 1 882 472		je_je ai_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, barlaam, 341, 1 882 506		je_je oi_avoir	
ge, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, barlaam, 342, 1 882 538		ge_je ai_avoir	
ge, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, barlaam, 385, 1 883 960		ge_je oi_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, barlaam, 385, 1 883 970		je_je oi_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, barlaam, 407, 1 884 573		je_je ai_avoir	
ge, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, barlaam, 411, 1 884 721		ge_je avoie_avoir	
ge, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, barlaam, 432, 1 885 343		ge_je ai_avoir	
ge, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, barlaam, 444, 1 885 718		ge_je issi_issir	
ge, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, barlaam, 517, 1 887 953		ge_je irai_aller	
ge, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, barlaam, 518, 1 887 998		ge_je ai_avoir	
ge, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, barlaam, 518, 1 888 010		ge_je ai_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, barlaam, 611, 1 891 254		je_je ai_avoir	
ge, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, barlaam, 626, 1 891 729		ge_je aie_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, barlaam, 647, 1 892 562		je_je avroie_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, barlaam, 688, 1 893 722		je_je ai_avoir	
ge, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, barlaam, 697, 1 894 074		ge_je ai_avoir	
ge, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, barlaam, 703, 1 894 345		ge_je avroie_avoir	
ge, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, barlaam, 729, 1 895 270		ge_je ai_avoir	
ge, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, barlaam, 751, 1 895 892		ge_je ai_avoir	
ge, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, barlaam, 789, 1 897 154		ge_je ai_avoir	
ge, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, barlaam, 791, 1 897 235		ge_je ai_avoir	
ge, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, barlaam, 791, 1 897 251		ge_je ai_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, barlaam, 793, 1 897 288		je_je ai_avoir	
ge, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, barlaam, 875, 1 899 867		ge_je ai_avoir	
ge, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, barlaam, 885, 1 900 137		ge_je ai_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, barlaam, 892, 1 900 381		je_je ai_avoir	
ge, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, barlaam, 893, 1 900 395		ge_je ai_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, barlaam, 893, 1 900 405		je_je aie_avoir	
ge, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, barlaam, 894, 1 900 441		ge_je aie_avoir	
ge, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, barlaam, 901, 1 900 848		ge_je ai_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, carem, 229, 1 907 810		je_je ai_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, carem, 274, 1 909 184		je_je ai_avoir	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, carem, 287, 1 909 502		ie_je uoloie_vouloir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, carem, 308, 1 910 001		je_je ai_avoir	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, poit, 17, 1 915 975		ie_je estoie_être	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, poit, 18, 1 916 018		ie_je aj_avoir	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, poit, 1029, 1 937 289		ie_je uej_voir	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, poit, 1036, 1 937 495		ie_je estoia_estoyer	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, poit, 1118, 1 939 427		ie_je auoie_avoir	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, poit, 1176, 1 940 825		ie_je auoie_avoir	
ie, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, poit, 1192, 1 941 154		ie_je oj_ouïr	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, turp, 14, 1 943 463		je_je ai_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, clari2, 255, 1 964 772		je_je ai_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, clari2, 316, 1 966 420		je_je ai_avoir	
jou, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, clari2, 432, 1 969 821		jou_je ai_avoir	
jou, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, clari2, 621, 1 975 626		jou_je ai_avoir	
jou, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, clari2, 991, 1 987 238		jou_je ai_avoir	
jou, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, clari2, 1106, 1 991 303		jou_je euch_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, barril, 481, 1 997 927		je_je enchargié_encharger	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, barril, 556, 1 998 433		je_je ai_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, barril, 738, 1 999 573		je_je ai_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, barril, 811, 2 000 003		je_je avraie_avoir	
ge, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, lac, 68, 2 004 466		ge_je ai_avoir	
ge, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, lac, 80, 2 004 743		ge_je envoi_envoyer	
ge, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, lac, 85, 2 004 849		ge_je ai_avoir	
ge, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, lac, 95, 2 005 240		ge_je ai_avoir	
ge, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, lac, 184, 2 007 497		ge_je eusse_avoir	
ge, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, lac, 211, 2 008 285		ge_je eusse_avoir	
ge, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, lac, 212, 2 008 314		ge_je ai_avoir	
ge, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, lac, 301, 2 011 148		ge_je aie_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, lanc, 71, 2 015 159		je_je estoie_être	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, lanc, 101, 2 016 005		je_je euisse_avoir	
jou, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, lancpr, 59, 2 024 052		jou_je ai_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, lancpr, 69, 2 024 333		je_je envoie_envoyer	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, lancpr, 85, 2 024 812		je_je ai_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, lancpr, 193, 2 027 821		je_je eusse_avoir	
je, PRO:pers:suj:1:sg:unb, PRO:pers, PROper, je, je, lancpr, 210, 2 028 373		je_je estoie_être	
