word; pos; ttpos; rrnpos; ttlemma; rnnlemma; id; s_line; position
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; faba; 654; 2 512 118
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; faba; 701; 2 512 413
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; faba; 861; 2 513 403
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; faba; 977; 2 514 150
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; faba; 1002; 2 514 307
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; faba; 1024; 2 514 456
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; faba; 1064; 2 514 695
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; faba; 1085; 2 514 821
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; faba; 1087; 2 514 833
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; faba; 1088; 2 514 839
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; faba; 1100; 2 514 916
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; faba; 1162; 2 515 297
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; faba; 1164; 2 515 313
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; faba; 1215; 2 515 652
g; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; faba; 1417; 2 516 946
i; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; il|je; y; faba; 1514; 2 517 566
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; faba; 1515; 2 517 572
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; faba; 1654; 2 518 409
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; faba; 1758; 2 519 044
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; faba; 1768; 2 519 109
j; PRO:pers:suj:1:sg:unb; PRO:pers; ADVgen; je; jà; faba; 1915; 2 520 046
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; faba; 1916; 2 520 056
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; faba; 1964; 2 520 358
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; faba; 2116; 2 521 289
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; faba; 2134; 2 521 396
g; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; faba; 2139; 2 521 428
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; faba; 2330; 2 522 597
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; faba; 2349; 2 522 720
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; faba; 2445; 2 523 324
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; fabb; 23; 2 523 637
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROper; i2|i|y; il; fabb; 66; 2 523 907
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; fabb; 219; 2 524 858
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; fabb; 246; 2 525 031
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; fabb; 272; 2 525 205
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; fabb; 334; 2 525 584
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; fabb; 440; 2 526 246
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; fabb; 453; 2 526 331
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; fabb; 513; 2 526 693
i; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; il|je; y; fabb; 544; 2 526 895
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; fabb; 568; 2 527 053
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; fabb; 685; 2 527 835
g; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; fabb; 715; 2 528 017
i; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; il|je; y; fabb; 898; 2 529 161
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; fabb; 958; 2 529 512
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; fabb; 1131; 2 530 572
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; fabb; 1141; 2 530 637
j; PRO:pers:suj:1:sg:unb; PRO:pers; ADVgen; je; jà; fabb; 1298; 2 531 639
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; fabb; 1347; 2 531 956
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; fabd; 23; 2 532 208
g; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; fabd; 63; 2 532 464
g; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; fabd; 67; 2 532 488
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; fabd; 274; 2 533 789
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; fabd; 358; 2 534 304
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; fabd; 378; 2 534 435
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; fabd; 418; 2 534 676
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; fabd; 452; 2 534 891
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; fabd; 512; 2 535 257
i; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; il|je; y; fabd; 543; 2 535 462
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; fabd; 567; 2 535 621
g; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; fabd; 799; 2 537 091
g; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; fabd; 800; 2 537 097
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; fabd; 853; 2 537 414
g; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; fabd; 1034; 2 538 524
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; fabd; 1038; 2 538 549
g; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; fabd; 1190; 2 539 507
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; fabd; 1191; 2 539 515
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; fabd; 1239; 2 539 821
g; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; fabd; 1354; 2 540 514
g; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; fabd; 1419; 2 540 909
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; fabd; 1442; 2 541 048
g; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; fabd; 1448; 2 541 091
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; fabd; 1499; 2 541 404
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; fabj; 19; 2 541 615
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; fabj; 62; 2 541 901
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; fabj; 215; 2 542 855
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; fabj; 270; 2 543 215
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; fabj; 350; 2 543 715
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; fabj; 368; 2 543 842
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; fabj; 403; 2 544 048
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; fabj; 422; 2 544 165
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; fabj; 472; 2 544 468
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; fabj; 495; 2 544 612
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; fabj; 498; 2 544 632
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; fabj; 648; 2 545 606
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; fabj; 649; 2 545 611
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; fabj; 670; 2 545 740
g; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; fabj; 728; 2 546 088
i; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; il|je; y; fabj; 801; 2 546 558
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; fabj; 1021; 2 547 894
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; fabj; 1150; 2 548 665
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; fabj; 1193; 2 548 946
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; fabj; 1336; 2 549 843
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; fabj; 1357; 2 549 979
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; faucon; 52; 2 550 409
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; faucon; 95; 2 550 697
g; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; faucon; 164; 2 551 135
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; kathe; 100; 2 552 704
g; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; ndchar; 309; 2 566 064
g; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; ndchar; 454; 2 566 907
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; ndchar; 817; 2 568 917
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; ndchar; 1160; 2 570 878
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; ndchar; 1276; 2 571 489
g; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; ndchar; 1437; 2 572 411
g; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; ndchar; 1668; 2 573 755
g; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; ndchar; 1780; 2 574 376
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; ndchar; 2006; 2 575 696
g; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; ndchar; 2026; 2 575 811
g; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; ndchar; 2211; 2 576 815
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; ndchar; 3609; 2 584 733
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; ndchar; 3631; 2 584 847
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; ndchar; 3633; 2 584 859
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; ndchar; 3740; 2 585 447
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; ndchar; 3777; 2 585 649
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; ndchar; 3873; 2 586 196
g; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; ndchar; 4690; 2 590 837
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; ndchar; 4720; 2 591 032
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; ndchar; 4763; 2 591 304
g; PRO:pers:suj:1:sg:unb; PRO:pers; NOMcom; je; gn; ndchar; 4771; 2 591 347
g; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; ndchar; 5220; 2 593 934
g; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; ndchar; 5313; 2 594 440
j; PRO:pers:suj:1:sg:unb; PRO:pers; PONpdr; je; je; ndchar; 5899; 2 597 797
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; ndchar; 6165; 2 599 453
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; the; 49; 2 601 697
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; the; 68; 2 601 883
g; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; the; 85; 2 602 097
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; the; 98; 2 602 214
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; the; 152; 2 602 843
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; the; 156; 2 602 868
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; the; 168; 2 602 970
g; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; the; 171; 2 603 012
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; the; 179; 2 603 092
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; the; 180; 2 603 120
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; the; 225; 2 603 514
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; the; 235; 2 603 651
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; the; 235; 2 603 660
g; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; the; 247; 2 603 797
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; the; 255; 2 603 887
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; the; 256; 2 603 906
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; the; 258; 2 603 930
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; the; 313; 2 604 713
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; the; 326; 2 604 862
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; the; 327; 2 604 874
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; the; 342; 2 605 150
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; egip; 91; 2 605 784
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; egip; 274; 2 606 892
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; egip; 316; 2 607 155
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; egip; 798; 2 610 035
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; miro; 313; 2 614 207
g; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; miro; 409; 2 614 749
g; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; miro; 465; 2 615 092
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; miro; 516; 2 615 363
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; miro; 759; 2 616 775
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; miro; 799; 2 617 007
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; miro; 799; 2 617 012
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; gar; 75; 2 626 609
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; gar; 155; 2 627 058
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; gar; 158; 2 627 073
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; gar; 196; 2 627 300
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; gar; 235; 2 627 536
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; gar; 244; 2 627 600
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; gar; 251; 2 627 644
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; enf; 114; 2 653 971
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; enf; 373; 2 655 451
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; enf; 842; 2 658 160
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; enf; 1660; 2 662 985
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; oct; 147; 2 671 011
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; pen; 222; 2 679 121
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; pen; 755; 2 687 452
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; pen; 791; 2 688 007
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; pen; 795; 2 688 035
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; yzop; 426; 2 693 397
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; yzop; 535; 2 694 066
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; yzop; 711; 2 695 119
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; yzop; 831; 2 695 851
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; yzop; 833; 2 695 867
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; yzop; 834; 2 695 876
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; yzop; 838; 2 695 897
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; yzop; 1247; 2 698 322
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; yzop; 1253; 2 698 368
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; yzop; 1329; 2 698 815
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; yzop; 1478; 2 699 706
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; yzop; 1595; 2 700 406
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; yzop; 1856; 2 701 947
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; yzop; 1934; 2 702 422
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; yzop; 2218; 2 704 096
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; yzop; 2263; 2 704 360
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; yzop; 2301; 2 704 582
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; yzop; 2439; 2 705 402
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; yzop; 2846; 2 707 821
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; yzop; 2880; 2 708 035
i; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; il|je; y; yzop; 3415; 2 711 192
i; PRO:pers:suj:1:sg:unb; PRO:clit; PROadv; i2|i|y; y; yzop; 3527; 2 711 857
i; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; il|je; y; yzop; 3561; 2 712 066
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; feu; 1; 2 712 249
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; feu; 2; 2 712 254
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; feu; 3; 2 712 267
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; feu; 5; 2 712 287
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; feu; 33; 2 712 483
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; feu; 69; 2 712 708
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; feu; 192; 2 713 421
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; feu; 238; 2 713 717
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; feu; 258; 2 713 835
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; feu; 501; 2 715 312
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; feu; 506; 2 715 334
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; feu; 509; 2 715 353
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; feu; 536; 2 715 534
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; feu; 578; 2 715 800
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; feu; 593; 2 715 897
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; feu; 630; 2 716 115
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; feu; 674; 2 716 404
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; feu; 710; 2 716 631
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; feu; 851; 2 717 495
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; feu; 875; 2 717 646
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; feu; 876; 2 717 651
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; feu; 966; 2 718 211
j; PRO:pers:suj:1:sg:unb; PRO:pers; ADVgen; je; jà; feu; 970; 2 718 234
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; feu; 976; 2 718 268
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; feu; 1066; 2 718 833
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; feu; 1073; 2 718 879
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; feu; 1080; 2 718 924
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; clef; 61; 2 719 387
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; clef; 104; 2 719 642
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; clef; 169; 2 720 025
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; clef; 317; 2 720 884
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; clef; 397; 2 721 372
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; abe; 13; 2 739 257
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; abe; 48; 2 740 292
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; abe; 275; 2 746 046
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; abe; 278; 2 746 147
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; abe; 296; 2 746 611
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; abe; 403; 2 749 603
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; abe; 410; 2 749 799
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; abe; 449; 2 750 937
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; abe; 453; 2 751 085
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; abe; 44; 2 753 540
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; abe; 51; 2 753 709
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; abe; 62; 2 754 030
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; abe; 95; 2 754 935
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; abe; 144; 2 756 377
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; abe; 175; 2 757 215
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; beauv; 23; 2 758 688
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; beauv; 23; 2 758 704
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; beauv; 23; 2 758 778
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; beauv; 168; 2 764 691
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; beauv; 278; 2 768 551
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; beauv; 332; 2 770 865
g; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; beauv; 345; 2 771 449
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; beauv; 374; 2 772 647
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; beauv; 377; 2 772 849
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; beauv; 446; 2 775 345
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; beauv; 451; 2 775 478
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; beauv; 471; 2 776 027
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; beauv; 578; 2 780 134
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; beauv; 593; 2 780 588
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; beauv; 595; 2 780 625
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; beauv; 605; 2 780 878
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; beauv; 605; 2 780 883
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; beauv; 607; 2 781 026
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; beauv; 609; 2 781 101
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; beauv; 626; 2 781 667
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; beauv; 627; 2 781 688
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; malk; 154; 2 784 171
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; malk; 396; 2 785 652
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; malk; 608; 2 786 920
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; malk; 951; 2 788 916
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; malk; 1010; 2 789 256
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; malk; 1147; 2 790 065
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; malk; 1220; 2 790 500
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; malk; 1287; 2 790 907
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; malk; 1305; 2 791 022
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROadv; je; y; malk; 1447; 2 791 794
j; PRO:pers:suj:1:sg:unb; PRO:pers; PROper; je; je; malk; 1551; 2 792 418
